country,sex,year,mean_bmi_urban,urban_lower_ci,urban_upper_ci,mean_bmi_rural,rural_lower_ci,rural_upper_ci
New Zealand,Women,1994,25.73805516,25.25004511,26.22570243,25.87951729,25.25415219,26.47805502
New Zealand,Women,1995,25.86552764,25.39468662,26.338963,26.00049102,25.40693022,26.58430336
New Zealand,Women,1996,25.99288524,25.53840343,26.4596928,26.12134987,25.54910512,26.68558179
New Zealand,Women,1997,26.11969485,25.67832272,26.5759367,26.24166074,25.68828142,26.79343625
New Zealand,Women,1998,26.24551712,25.80631684,26.69105875,26.36098426,25.83008676,26.89884808
New Zealand,Women,1999,26.36943379,25.93475548,26.80688943,26.47840218,25.95699351,26.99846187
New Zealand,Women,2000,26.49041114,26.06271306,26.91792239,26.59288078,26.08393214,27.09921623
New Zealand,Women,2001,26.60807798,26.18722067,27.02968575,26.70404888,26.21085705,27.19543213
New Zealand,Women,2002,26.72138005,26.30819106,27.13359823,26.8108522,26.33272304,27.29432434
New Zealand,Women,2003,26.82989092,26.43025868,27.23260756,26.91286432,26.44579911,27.38231441
New Zealand,Women,2004,26.93387973,26.54424265,27.32345003,27.01035439,26.54914327,27.46026126
New Zealand,Women,2005,27.03335593,26.64645192,27.40947135,27.10333184,26.65495158,27.55048307
New Zealand,Women,2006,27.12840785,26.7510684,27.4891474,27.191885,26.76036172,27.63660013
New Zealand,Women,2007,27.21968524,26.85569644,27.56890881,27.27666365,26.84686393,27.71991812
New Zealand,Women,2008,27.30764212,26.95854924,27.64835428,27.35812178,26.931473,27.79217187
New Zealand,Women,2009,27.3917133,27.05087062,27.72434446,27.43569422,27.0081547,27.86419052
New Zealand,Women,2010,27.47136182,27.14428796,27.79502994,27.50884399,27.07969974,27.93372424
New Zealand,Women,2011,27.54692457,27.22213726,27.87219434,27.57790799,27.15064918,28.00743595
New Zealand,Women,2012,27.62001342,27.2895541,27.95308107,27.64449809,27.20932042,28.07632082
New Zealand,Women,2013,27.69305376,27.35449358,28.02950879,27.71103968,27.25865031,28.15049933
New Zealand,Women,2014,27.76631362,27.40569904,28.12103204,27.77780079,27.29963185,28.23827194
New Zealand,Women,2015,27.84044493,27.43505467,28.2293876,27.84543336,27.34063934,28.33549618
New Zealand,Women,2016,27.91487497,27.45489158,28.3523641,27.91336465,27.35789449,28.44665287
New Zealand,Women,2017,27.98895096,27.4690492,28.49569329,27.98094189,27.35437026,28.57374999
Nicaragua,Women,1985,24.52737973,22.89749014,26.08784098,22.64024122,20.96361542,24.27473363
Nicaragua,Women,1986,24.68489827,23.17433082,26.13757406,22.82135565,21.26983151,24.33917655
Nicaragua,Women,1987,24.84286205,23.44424347,26.20235688,23.00291531,21.5730793,24.41574717
Nicaragua,Women,1988,25.00146133,23.71356615,26.25481549,23.18511048,21.85113482,24.47758297
Nicaragua,Women,1989,25.1605222,23.97704446,26.33083559,23.36776723,22.12932386,24.58573132
Nicaragua,Women,1990,25.32016308,24.21440587,26.39247771,23.551004,22.41545295,24.67704251
Nicaragua,Women,1991,25.47903954,24.45163232,26.46387804,23.73347635,22.70597154,24.75607946
Nicaragua,Women,1992,25.63647141,24.69328305,26.52768597,23.9145041,22.95444708,24.86494118
Nicaragua,Women,1993,25.7910395,24.93376172,26.62372153,24.09266808,23.21172248,24.96923551
Nicaragua,Women,1994,25.94193481,25.14843665,26.7055749,24.26715929,23.44839781,25.07578352
Nicaragua,Women,1995,26.08952648,25.3511376,26.79627673,24.43834684,23.68349794,25.18399505
Nicaragua,Women,1996,26.23396233,25.53540119,26.88641892,24.60637858,23.91772128,25.29941034
Nicaragua,Women,1997,26.37576801,25.72524362,26.99073285,24.77178015,24.13292682,25.42580856
Nicaragua,Women,1998,26.5144794,25.8861099,27.09411685,24.93408742,24.33129232,25.54533068
Nicaragua,Women,1999,26.64969678,26.06017627,27.20552732,25.09290069,24.51567347,25.67373724
Nicaragua,Women,2000,26.77947713,26.21420812,27.31388054,25.24627693,24.69417633,25.81525674
Nicaragua,Women,2001,26.90204921,26.35200168,27.41947222,25.39244489,24.85118663,25.94643657
Nicaragua,Women,2002,27.01749842,26.48703499,27.52070191,25.53149,25.00334772,26.06887639
Nicaragua,Women,2003,27.12607114,26.6114597,27.62294442,25.66365859,25.13379734,26.19087621
Nicaragua,Women,2004,27.22909752,26.70911903,27.72053704,25.79028086,25.26698328,26.302952
Nicaragua,Women,2005,27.32738343,26.80999791,27.81924571,25.91216267,25.38886999,26.41009848
Nicaragua,Women,2006,27.42245497,26.90391958,27.92133984,26.03083009,25.49421599,26.53820227
Nicaragua,Women,2007,27.51546204,26.98865009,28.028829,26.14743305,25.60765919,26.67286161
Nicaragua,Women,2008,27.60778336,27.07806068,28.12305193,26.26335026,25.70726251,26.80077156
Nicaragua,Women,2009,27.70049602,27.14700559,28.24996909,26.37965881,25.80701212,26.93519152
Nicaragua,Women,2010,27.79453747,27.2212281,28.3767414,26.49729614,25.89731554,27.07368691
Nicaragua,Women,2011,27.89059649,27.28216242,28.51058585,26.61695105,25.97816564,27.22561555
Nicaragua,Women,2012,27.98761029,27.3354246,28.66096938,26.73756073,26.05163902,27.38991122
Nicaragua,Women,2013,28.08519845,27.38108262,28.82836792,26.85874478,26.11753771,27.57839353
Nicaragua,Women,2014,28.18328206,27.40734888,28.98948339,26.98042428,26.19084145,27.76469323
Nicaragua,Women,2015,28.28153475,27.43599001,29.14308956,27.10227286,26.23561084,27.963227
Nicaragua,Women,2016,28.3801548,27.4454455,29.33342717,27.2244888,26.2632953,28.16999845
Nicaragua,Women,2017,28.47844496,27.45564213,29.52251046,27.34637485,26.28794209,28.38607363
Niger,Women,1985,22.42336697,21.10466259,23.73497247,19.58814234,18.33802679,20.85498614
Niger,Women,1986,22.49326891,21.285669,23.69316887,19.62976378,18.47166186,20.79487222
Niger,Women,1987,22.56280556,21.45600713,23.66308049,19.67101995,18.6032699,20.7475683
Niger,Women,1988,22.63277008,21.59897121,23.64965112,19.71270397,18.7325852,20.69889347
Niger,Women,1989,22.70359952,21.74556789,23.64817901,19.75525292,18.84190349,20.65414156
Niger,Women,1990,22.77526487,21.88846679,23.6605141,19.79863778,18.95900308,20.65200601
Niger,Women,1991,22.84786714,22.0186915,23.66758291,19.84295957,19.05628964,20.63886881
Niger,Women,1992,22.92178399,22.13776284,23.71055227,19.88859593,19.15602665,20.62312071
Niger,Women,1993,22.99820694,22.25576185,23.75961337,19.93673839,19.23539085,20.63236458
Niger,Women,1994,23.07857625,22.36255399,23.80678641,19.98882721,19.31541444,20.65528861
Niger,Women,1995,23.16427198,22.48195716,23.87034364,20.04624245,19.39665287,20.6969192
Niger,Women,1996,23.25779065,22.58982054,23.93894542,20.11148063,19.4800754,20.74442195
Niger,Women,1997,23.35993447,22.69630941,24.01562715,20.18534397,19.56766189,20.79627935
Niger,Women,1998,23.47043648,22.81554327,24.11818964,20.26756549,19.66825734,20.86713128
Niger,Women,1999,23.5892725,22.94647162,24.22412166,20.35812101,19.77258784,20.9553244
Niger,Women,2000,23.71297129,23.08168909,24.33596733,20.45353932,19.86738747,21.03587353
Niger,Women,2001,23.8380954,23.21054483,24.45347049,20.55038293,19.97061154,21.11180177
Niger,Women,2002,23.96232869,23.33986757,24.57203995,20.64633573,20.0710807,21.20435424
Niger,Women,2003,24.08431948,23.47451993,24.68983206,20.74004604,20.17919343,21.28760756
Niger,Women,2004,24.20270884,23.59679751,24.80638382,20.83015491,20.28020137,21.37249568
Niger,Women,2005,24.31632286,23.71336582,24.91606786,20.91548844,20.37015566,21.45923229
Niger,Women,2006,24.42429618,23.81850574,25.02955715,20.99518127,20.45676596,21.53622141
Niger,Women,2007,24.52725881,23.90155703,25.13986303,21.06986341,20.52394437,21.62025621
Niger,Women,2008,24.62482519,23.98977146,25.24402571,21.1391493,20.58657666,21.70863827
Niger,Women,2009,24.71684595,24.06289387,25.36373668,21.20288957,20.63948574,21.78399865
Niger,Women,2010,24.80382108,24.12459375,25.45907648,21.26158421,20.67376409,21.87033911
Niger,Women,2011,24.88553105,24.17304546,25.56734832,21.31501369,20.68774835,21.95580911
Niger,Women,2012,24.96302034,24.20720172,25.67699188,21.3642225,20.70276202,22.04814703
Niger,Women,2013,25.03821826,24.2362548,25.79353093,21.41113993,20.69425857,22.14118513
Niger,Women,2014,25.11355274,24.25351906,25.93384482,21.45819392,20.66986799,22.25115213
Niger,Women,2015,25.18830625,24.26435574,26.08583254,21.50466694,20.64942963,22.36909898
Niger,Women,2016,25.2629587,24.25904569,26.225671,21.5510389,20.60986992,22.49412104
Niger,Women,2017,25.33804625,24.24560271,26.38973926,21.59784596,20.55382895,22.63027081
Nigeria,Women,1985,23.45321168,22.38225084,24.54992759,21.78451677,20.74120682,22.85500332
Nigeria,Women,1986,23.47064551,22.5028632,24.45590661,21.79603751,20.85638019,22.7576819
Nigeria,Women,1987,23.48776721,22.60662584,24.36011043,21.8072461,20.95156596,22.66912682
Nigeria,Women,1988,23.50529271,22.70968461,24.2950912,21.8188585,21.03886294,22.59274106
Nigeria,Women,1989,23.52330517,22.79198535,24.23730456,21.83095787,21.1283064,22.53707815
Nigeria,Women,1990,23.54152558,22.87253746,24.19596171,21.84326517,21.19324316,22.49359454
Nigeria,Women,1991,23.55974536,22.92824061,24.16835629,21.85557185,21.24357276,22.47068734
Nigeria,Women,1992,23.57959067,22.98065832,24.1604172,21.86950406,21.30027868,22.45237767
Nigeria,Women,1993,23.60242137,23.02650095,24.15957601,21.88642165,21.33403926,22.4431566
Nigeria,Women,1994,23.62960101,23.07508506,24.16869411,21.90768819,21.37670625,22.44861307
Nigeria,Women,1995,23.66321041,23.12433362,24.19067676,21.9353845,21.42415824,22.46335323
Nigeria,Women,1996,23.70467989,23.16845677,24.2237936,21.97094088,21.47355774,22.47829741
Nigeria,Women,1997,23.75487405,23.22869171,24.26084313,22.01522193,21.52990284,22.51556676
Nigeria,Women,1998,23.81414978,23.30950674,24.30525851,22.06858456,21.5863684,22.54986011
Nigeria,Women,1999,23.88191943,23.38911484,24.36785391,22.13044112,21.65783535,22.59566111
Nigeria,Women,2000,23.95564651,23.4734123,24.43471198,22.19825509,21.73745737,22.65367604
Nigeria,Women,2001,24.03229355,23.56713255,24.50371637,22.26898903,21.82158501,22.71031371
Nigeria,Women,2002,24.10931426,23.65686234,24.56640305,22.34009664,21.90642725,22.7633505
Nigeria,Women,2003,24.18581451,23.74762575,24.6332335,22.41068379,21.98992944,22.82219229
Nigeria,Women,2004,24.26032692,23.82990279,24.70019292,22.4792831,22.0698661,22.88728806
Nigeria,Women,2005,24.33255909,23.91204831,24.76767318,22.54560216,22.14009246,22.94836071
Nigeria,Women,2006,24.40192718,23.9846003,24.83887182,22.60905716,22.20840141,23.00990985
Nigeria,Women,2007,24.46862134,24.05412983,24.90235867,22.66983822,22.27219564,23.06929698
Nigeria,Women,2008,24.53264525,24.11145631,24.9759237,22.72794903,22.33143221,23.13126516
Nigeria,Women,2009,24.59321568,24.14945249,25.05255983,22.78260635,22.37158176,23.19786054
Nigeria,Women,2010,24.64994801,24.190519,25.12323058,22.83342559,22.40756582,23.27365836
Nigeria,Women,2011,24.70325161,24.20995777,25.20589266,22.88081608,22.43057634,23.34138183
Nigeria,Women,2012,24.75334742,24.22242339,25.28854964,22.92499879,22.44364475,23.42929773
Nigeria,Women,2013,24.801804,24.21714798,25.39634673,22.96754227,22.43594895,23.51036785
Nigeria,Women,2014,24.84997564,24.20105585,25.51273657,23.00980081,22.41651272,23.62275562
Nigeria,Women,2015,24.89795374,24.18091021,25.63788386,23.05186581,22.38792471,23.73222043
Nigeria,Women,2016,24.94594017,24.13972131,25.7637034,23.09393914,22.33719922,23.85559956
Nigeria,Women,2017,24.99422502,24.09636845,25.89999642,23.13631088,22.29542757,23.98867602
Niue,Women,1985,32.18649563,29.84993323,34.50280021,31.17074719,28.9128973,33.49562469
Niue,Women,1986,32.23402984,30.0050657,34.46602305,31.22093958,29.0736588,33.45536187
Niue,Women,1987,32.28242021,30.13269298,34.43662037,31.27198813,29.20540866,33.41910957
Niue,Women,1988,32.33194941,30.25995281,34.41116578,31.32417552,29.33247841,33.38518416
Niue,Women,1989,32.38260035,30.39090374,34.38844285,31.37748464,29.45798492,33.38304446
Niue,Women,1990,32.433604,30.50496143,34.3691666,31.43114647,29.59663454,33.36928382
Niue,Women,1991,32.48486875,30.61538957,34.38660575,31.48506941,29.69707304,33.34618302
Niue,Women,1992,32.53642457,30.72524068,34.37630516,31.53928341,29.81711341,33.33411767
Niue,Women,1993,32.58837574,30.81930477,34.3654878,31.59389276,29.9141694,33.31424462
Niue,Women,1994,32.63993921,30.92725773,34.36548032,31.64811442,30.01468272,33.32224223
Niue,Women,1995,32.69053197,31.00172371,34.3827316,31.70136536,30.13084037,33.32865177
Niue,Women,1996,32.74181712,31.08799962,34.39382031,31.75530869,30.22888409,33.32341786
Niue,Women,1997,32.7930496,31.17975649,34.42519303,31.80919936,30.32185674,33.32008404
Niue,Women,1998,32.84405992,31.28244441,34.43832606,31.86286785,30.40458027,33.33404878
Niue,Women,1999,32.89526981,31.3753022,34.45550062,31.91673594,30.51140304,33.34537048
Niue,Women,2000,32.9459409,31.44823256,34.47951238,31.97006521,30.60142851,33.35250357
Niue,Women,2001,32.99618839,31.51651055,34.50624632,32.02297088,30.70173071,33.36172221
Niue,Women,2002,33.04526235,31.60474568,34.52806272,32.07470302,30.78594108,33.39392642
Niue,Women,2003,33.09255312,31.69119252,34.54240175,32.12465198,30.86385454,33.41842075
Niue,Women,2004,33.13881645,31.76684444,34.55068702,32.17357349,30.95664363,33.43650973
Niue,Women,2005,33.18406333,31.832578,34.56752741,32.22147855,31.02308996,33.46945231
Niue,Women,2006,33.22877768,31.8907695,34.59061248,32.26885109,31.09231509,33.50211852
Niue,Women,2007,33.2738211,31.96445937,34.5991332,32.31655269,31.14949509,33.52941744
Niue,Women,2008,33.31989932,32.02197493,34.63057023,32.36528909,31.22224604,33.55120915
Niue,Women,2009,33.36725359,32.08042812,34.66878077,32.41530154,31.28563529,33.58747862
Niue,Women,2010,33.41534198,32.12717887,34.71547591,32.46604812,31.32320835,33.62403517
Niue,Women,2011,33.46416212,32.14486715,34.78275421,32.51752644,31.38400635,33.68509713
Niue,Women,2012,33.51343987,32.17279535,34.86466771,32.56946238,31.40338915,33.77133543
Niue,Women,2013,33.56338176,32.18593511,34.94648397,32.62206245,31.42487384,33.85605821
Niue,Women,2014,33.61372056,32.1846768,35.04256083,32.67505943,31.41009699,33.95895092
Niue,Women,2015,33.66431853,32.18505677,35.15159904,32.72831559,31.41813456,34.06802625
Niue,Women,2016,33.71476484,32.1758506,35.26301229,32.78142008,31.39339244,34.19234023
Niue,Women,2017,33.76498494,32.16061045,35.3922565,32.83429836,31.34880326,34.31954525
North Korea,Women,1985,22.63154551,19.27675759,26.01195937,21.78470508,18.41727585,25.12675053
North Korea,Women,1986,22.69116118,19.36477849,26.02374104,21.8616776,18.52604413,25.16585063
North Korea,Women,1987,22.75025448,19.44494451,26.04602746,21.93812776,18.64586739,25.19019643
North Korea,Women,1988,22.80949161,19.54066426,26.07103835,22.01472174,18.74835451,25.21516739
North Korea,Women,1989,22.86930333,19.63405399,26.07473722,22.09189033,18.85512377,25.28604906
North Korea,Women,1990,22.92871098,19.70355032,26.13014842,22.16865483,19.00107273,25.36014959
North Korea,Women,1991,22.98854634,19.75752187,26.16926969,22.24584704,19.08745434,25.41037991
North Korea,Women,1992,23.0487636,19.85529915,26.21717156,22.32342116,19.1813507,25.48051633
North Korea,Women,1993,23.10851223,19.9179964,26.26549997,22.40052665,19.2473143,25.55583838
North Korea,Women,1994,23.16689194,19.98373072,26.32682943,22.47626321,19.33959389,25.60583965
North Korea,Women,1995,23.22370416,20.06342528,26.3729409,22.55043228,19.4235434,25.68804677
North Korea,Women,1996,23.27896315,20.15083628,26.43227097,22.62304814,19.50562671,25.75529931
North Korea,Women,1997,23.33272369,20.20525294,26.48155973,22.69416553,19.57865467,25.8174258
North Korea,Women,1998,23.38505271,20.26622472,26.52926459,22.7638514,19.64566287,25.8826323
North Korea,Women,1999,23.43594649,20.33717618,26.58739196,22.83210205,19.72533396,25.94289554
North Korea,Women,2000,23.48614527,20.37103075,26.63720926,22.89965768,19.82140048,26.02556821
North Korea,Women,2001,23.53585886,20.39959606,26.68334064,22.96672812,19.87035753,26.09079572
North Korea,Women,2002,23.58428709,20.4472683,26.72512917,23.03251321,19.93763533,26.16633863
North Korea,Women,2003,23.63223997,20.48066894,26.79523891,23.09782295,19.98871991,26.21995378
North Korea,Women,2004,23.68041568,20.51469787,26.86069986,23.16335551,20.03325854,26.30585053
North Korea,Women,2005,23.72859792,20.54136984,26.93150121,23.2288946,20.09433715,26.37407977
North Korea,Women,2006,23.77689728,20.54767258,26.98576757,23.29455082,20.14350166,26.46952478
North Korea,Women,2007,23.82497771,20.57594416,27.05293275,23.35998811,20.21207542,26.54446886
North Korea,Women,2008,23.87281522,20.63037326,27.11072942,23.42518247,20.24808135,26.61773929
North Korea,Women,2009,23.92001724,20.65032715,27.16234009,23.48974136,20.28366746,26.70585632
North Korea,Women,2010,23.96684206,20.67205015,27.25398232,23.55392303,20.32802708,26.80229755
North Korea,Women,2011,24.01416949,20.70178129,27.32991217,23.61860732,20.3960213,26.89048089
North Korea,Women,2012,24.06253679,20.71813535,27.42424328,23.68433148,20.46440658,26.97909387
North Korea,Women,2013,24.11225809,20.74807603,27.52609302,23.75140963,20.50056549,27.07983647
North Korea,Women,2014,24.16317718,20.77202821,27.62726317,23.81968557,20.53191431,27.15711089
North Korea,Women,2015,24.2145437,20.78938268,27.70852889,23.88840895,20.5763034,27.26056142
North Korea,Women,2016,24.26637319,20.79315928,27.79538324,23.9575953,20.6025638,27.36671809
North Korea,Women,2017,24.318146,20.78590112,27.87948959,24.02672496,20.61042152,27.48992813
Norway,Women,1985,23.44095644,22.34186784,24.5268173,24.34076598,23.37721568,25.30796065
Norway,Women,1986,23.50719944,22.48234208,24.53327858,24.40255945,23.50840037,25.31291059
Norway,Women,1987,23.57367667,22.61541609,24.54392967,24.46458714,23.62412572,25.3159733
Norway,Women,1988,23.640412,22.74223973,24.56687065,24.52687294,23.74416788,25.3414621
Norway,Women,1989,23.70769072,22.85573391,24.58722665,24.58970212,23.85100754,25.36987082
Norway,Women,1990,23.77539998,22.95542592,24.60904494,24.65296185,23.95586854,25.39246292
Norway,Women,1991,23.84363065,23.05539516,24.63293262,24.71674298,24.04977674,25.41773757
Norway,Women,1992,23.91240422,23.16219207,24.6727405,24.78106701,24.14061698,25.45287506
Norway,Women,1993,23.9810484,23.26099794,24.71162207,24.84526166,24.22561369,25.48283275
Norway,Women,1994,24.0488929,23.35607744,24.75759542,24.90865662,24.30172045,25.5358937
Norway,Women,1995,24.11644244,23.44440707,24.80457053,24.97175663,24.38231762,25.57065012
Norway,Women,1996,24.1844861,23.52685104,24.86106764,25.03535075,24.4538622,25.63112826
Norway,Women,1997,24.25186185,23.5992381,24.91776145,25.09827696,24.5144429,25.67705178
Norway,Women,1998,24.31737595,23.67340088,24.9684709,25.15934153,24.56444883,25.74731538
Norway,Women,1999,24.38064439,23.7547711,25.0367499,25.21816043,24.61376035,25.80053885
Norway,Women,2000,24.44013339,23.80458426,25.09607662,25.27319989,24.679547,25.8479516
Norway,Women,2001,24.49603999,23.85914544,25.1415146,25.32465696,24.73404261,25.914995
Norway,Women,2002,24.54889321,23.90108377,25.20893065,25.37306064,24.76355216,25.97027825
Norway,Women,2003,24.59851276,23.93240856,25.26614454,25.41823067,24.78949957,26.03527869
Norway,Women,2004,24.64539421,23.95223809,25.32738242,25.46066258,24.81280625,26.09401121
Norway,Women,2005,24.68922713,23.97774795,25.39885096,25.50004596,24.8191479,26.15805672
Norway,Women,2006,24.73013854,23.97742328,25.46635102,25.53650783,24.82680181,26.22466059
Norway,Women,2007,24.76780498,23.98505594,25.53925127,25.56972474,24.8311863,26.29229835
Norway,Women,2008,24.80298419,23.98204612,25.61744688,25.60045442,24.82442938,26.37001822
Norway,Women,2009,24.83482365,23.96994992,25.70390687,25.62784434,24.7953849,26.43882067
Norway,Women,2010,24.86348385,23.94877121,25.78702714,25.652055,24.7696837,26.52217482
Norway,Women,2011,24.88938774,23.91481773,25.87664399,25.67350936,24.74461097,26.61443199
Norway,Women,2012,24.9137228,23.87706629,25.97748713,25.69339489,24.69160663,26.70531145
Norway,Women,2013,24.93756163,23.81940686,26.0888311,25.71278418,24.62756838,26.81097656
Norway,Women,2014,24.96189465,23.75825307,26.21188146,25.73266766,24.54879676,26.91806194
Norway,Women,2015,24.98669821,23.69117704,26.32228426,25.75302169,24.46796524,27.02664779
Norway,Women,2016,25.01157613,23.61610361,26.44549359,25.77345007,24.38069247,27.13122746
Norway,Women,2017,25.03640328,23.56045349,26.56418122,25.79382769,24.29769634,27.27315623
Occupied Palestinian Territory,Women,1985,27.25193898,25.59396814,28.84254101,25.79271519,24.16856582,27.3869945
Occupied Palestinian Territory,Women,1986,27.3419668,25.80145661,28.82895893,25.91608763,24.39281743,27.3872005
Occupied Palestinian Territory,Women,1987,27.43249215,25.97107511,28.83753291,26.0399576,24.6322565,27.41154925
Occupied Palestinian Territory,Women,1988,27.52293208,26.16089771,28.8181167,26.16374214,24.84536106,27.45131328
Occupied Palestinian Territory,Women,1989,27.61366424,26.32931245,28.83345537,26.28781892,25.06429676,27.48336079
Occupied Palestinian Territory,Women,1990,27.70456875,26.50883415,28.83466813,26.41206805,25.26613434,27.52501326
Occupied Palestinian Territory,Women,1991,27.7957851,26.67973783,28.85034478,26.53662902,25.46231721,27.58439826
Occupied Palestinian Territory,Women,1992,27.88668949,26.83546043,28.87251618,26.66087803,25.66507908,27.6478696
Occupied Palestinian Territory,Women,1993,27.97787235,26.992085,28.89705323,26.78540551,25.85411321,27.7187226
Occupied Palestinian Territory,Women,1994,28.06948197,27.14276973,28.94186851,26.91035975,26.02966113,27.791033
Occupied Palestinian Territory,Women,1995,28.16272637,27.28913108,28.98843899,27.03694877,26.19497893,27.87370072
Occupied Palestinian Territory,Women,1996,28.25754266,27.42306987,29.0491182,27.16510968,26.3635315,27.95201802
Occupied Palestinian Territory,Women,1997,28.35410562,27.55031907,29.1051006,27.29501726,26.518398,28.05827872
Occupied Palestinian Territory,Women,1998,28.45224013,27.68301922,29.1802055,27.42649639,26.67128189,28.17587028
Occupied Palestinian Territory,Women,1999,28.55007668,27.80827553,29.26138437,27.55767755,26.80630984,28.28411796
Occupied Palestinian Territory,Women,2000,28.64627244,27.93005229,29.33486648,27.68721793,26.94172029,28.40209623
Occupied Palestinian Territory,Women,2001,28.7396683,28.02754296,29.41009109,27.81395841,27.0781397,28.5294493
Occupied Palestinian Territory,Women,2002,28.82962756,28.12569474,29.49929925,27.93726229,27.20359501,28.64937738
Occupied Palestinian Territory,Women,2003,28.9143355,28.22976816,29.57458619,28.05531484,27.31081807,28.76922116
Occupied Palestinian Territory,Women,2004,28.99365417,28.31377188,29.65335179,28.16797814,27.41893078,28.89001177
Occupied Palestinian Territory,Women,2005,29.06697431,28.38438251,29.72544873,28.2746429,27.50801277,29.01098183
Occupied Palestinian Territory,Women,2006,29.13523759,28.44195903,29.80545209,28.37625079,27.59360909,29.13637396
Occupied Palestinian Territory,Women,2007,29.20082122,28.49658722,29.88125383,28.47517904,27.67529258,29.24674243
Occupied Palestinian Territory,Women,2008,29.26886386,28.55267089,29.96257208,28.5765663,27.76754887,29.3761428
Occupied Palestinian Territory,Women,2009,29.33738208,28.59422138,30.04980177,28.67842914,27.83749705,29.50905291
Occupied Palestinian Territory,Women,2010,29.40601061,28.63542375,30.1365047,28.78040229,27.89683504,29.63978297
Occupied Palestinian Territory,Women,2011,29.47551211,28.66479633,30.25114077,28.88324841,27.97087657,29.78642558
Occupied Palestinian Territory,Women,2012,29.54601715,28.68891872,30.36685466,28.98709807,28.01980018,29.93785611
Occupied Palestinian Territory,Women,2013,29.61889024,28.70794184,30.50604438,29.09331578,28.04716562,30.09919316
Occupied Palestinian Territory,Women,2014,29.69397667,28.72293294,30.63639429,29.20174683,28.09511723,30.27698769
Occupied Palestinian Territory,Women,2015,29.77145452,28.72738144,30.76755161,29.31256929,28.12531377,30.47323078
Occupied Palestinian Territory,Women,2016,29.850461,28.7184167,30.93027515,29.42492039,28.15696755,30.63826665
Occupied Palestinian Territory,Women,2017,29.92945906,28.71212573,31.08353301,29.53726307,28.19033871,30.83977023
Oman,Women,1985,25.7104168,24.54808114,26.91509175,24.29931966,22.97673,25.66546349
Oman,Women,1986,25.7479741,24.675127,26.84525636,24.37215339,23.15225414,25.63430058
Oman,Women,1987,25.78565512,24.78887149,26.78181699,24.44511085,23.31578354,25.61708019
Oman,Women,1988,25.82341817,24.91018881,26.73411117,24.51815034,23.46816882,25.60967901
Oman,Women,1989,25.86117732,25.01096401,26.69951829,24.59118594,23.60249954,25.61627632
Oman,Women,1990,25.89887865,25.1168611,26.67950446,24.6641637,23.73439478,25.62894435
Oman,Women,1991,25.93638175,25.20967179,26.65948516,24.73694324,23.85347352,25.6551173
Oman,Women,1992,25.97353517,25.29028337,26.65019588,24.8093731,23.96188408,25.68713209
Oman,Women,1993,26.01009721,25.36547991,26.65895847,24.88121158,24.07345187,25.72642509
Oman,Women,1994,26.04712276,25.42644322,26.67815802,24.95351357,24.16949529,25.7801839
Oman,Women,1995,26.08649689,25.49132461,26.6917989,25.02816413,24.26259236,25.82855601
Oman,Women,1996,26.12894383,25.55029504,26.71244521,25.10588752,24.36669992,25.89294757
Oman,Women,1997,26.17507302,25.60840913,26.74229317,25.18729314,24.45802608,25.95592911
Oman,Women,1998,26.22458405,25.66974063,26.78657159,25.27208061,24.54370426,26.01820695
Oman,Women,1999,26.27662087,25.72614329,26.83320915,25.35939388,24.63715479,26.08833149
Oman,Women,2000,26.33025432,25.78206167,26.88375439,25.44830376,24.73522383,26.16239902
Oman,Women,2001,26.38499308,25.83434218,26.9316089,25.53831896,24.8255984,26.245948
Oman,Women,2002,26.43991743,25.88641624,26.9965617,25.62851975,24.9173318,26.33969507
Oman,Women,2003,26.49340791,25.9336972,27.05274572,25.71728667,25.00467912,26.42319351
Oman,Women,2004,26.54450369,25.95529606,27.11514728,25.80365889,25.09932814,26.50921412
Oman,Women,2005,26.59249263,25.98249509,27.17882102,25.88692426,25.17550798,26.59234917
Oman,Women,2006,26.63820849,26.00727606,27.24936495,25.96791656,25.24017941,26.68508319
Oman,Women,2007,26.68369601,26.02086946,27.32023007,26.04868052,25.30052365,26.79322816
Oman,Women,2008,26.73292309,26.04138783,27.40134387,26.13318404,25.35765906,26.90427599
Oman,Women,2009,26.7851174,26.06487742,27.50644417,26.22065479,25.41404101,27.03105355
Oman,Women,2010,26.8391633,26.06284,27.60887483,26.30997713,25.46126988,27.15264205
Oman,Women,2011,26.89461524,26.05960794,27.71568734,26.40070551,25.49486593,27.30300953
Oman,Women,2012,26.95253985,26.0516665,27.83063782,26.49390656,25.5292949,27.45567344
Oman,Women,2013,27.0141889,26.04251152,27.94034899,26.59083204,25.56115858,27.62026958
Oman,Women,2014,27.07846629,26.02843267,28.0770613,26.69038587,25.58407475,27.79592057
Oman,Women,2015,27.14587253,26.01941778,28.22828895,26.79306855,25.6144477,27.97717493
Oman,Women,2016,27.21477998,26.0109112,28.3868174,26.89725244,25.6270087,28.16663685
Oman,Women,2017,27.2839521,25.97862569,28.56669985,27.001701,25.64691004,28.36044442
Pakistan,Women,1985,22.83147968,21.66546963,23.96448741,20.23707175,19.04277375,21.43821186
Pakistan,Women,1986,22.9306972,21.86004558,23.98609344,20.34517934,19.24089811,21.44235265
Pakistan,Women,1987,23.02982359,22.04591706,23.99559202,20.45319582,19.44344423,21.45378885
